SEASON,TEAM_ID,TEAM_NAME,GP,W,L,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,TOV,OFF_RATING,DEF_RATING,NET_RATING,PACE,EFG_PCT,TS_PCT
2004-05,1610612737,Atlanta Hawks,82,13,69,92.7,35.9,81.4,0.441,3.7,11.9,0.312,17.3,24.3,16.1,98.8,109.0,-10.2,93.09,0.464,0.504
2004-05,1610612738,Boston Celtics,82,45,37,101.3,37.1,79.4,0.468,5.3,15.3,0.349,21.6,28.3,15.8,105.9,105.1,0.8,94.61,0.501,0.551
2004-05,1610612766,Charlotte Bobcats,82,18,64,94.3,36.1,83.6,0.432,3.9,10.7,0.363,18.1,25.6,14.5,99.8,106.0,-6.2,93.54,0.455,0.497
2004-05,1610612741,Chicago Bulls,82,47,35,94.5,34.7,80.4,0.432,6.2,17.5,0.357,18.7,25.0,16.7,100.5,99.1,1.4,93.41,0.471,0.517
2004-05,1610612739,Cleveland Cavaliers,82,42,40,96.5,36.5,81.5,0.447,3.7,11.0,0.332,19.9,26.5,13.9,105.3,104.7,0.6,90.72,0.47,0.518
2004-05,1610612742,Dallas Mavericks,82,58,24,102.5,37.3,81.6,0.457,5.6,15.5,0.364,22.3,28.2,13.4,108.5,102.6,5.9,94.18,0.492,0.545
2004-05,1610612743,Denver Nuggets,82,49,33,99.5,37.0,80.7,0.459,3.9,11.5,0.34,21.5,28.2,14.9,104.7,102.6,2.2,94.68,0.483,0.535
2004-05,1610612765,Detroit Pistons,82,54,28,93.3,34.8,78.3,0.444,4.4,12.8,0.345,19.4,26.2,13.8,103.9,99.6,4.3,88.59,0.472,0.519
2004-05,1610612744,Golden State Warriors,82,34,48,98.7,36.9,85.8,0.43,7.6,21.6,0.352,17.2,23.8,13.6,103.4,105.5,-2.2,94.45,0.475,0.512
2004-05,1610612745,Houston Rockets,82,51,31,95.1,34.7,78.3,0.443,6.7,18.5,0.364,18.9,24.2,13.8,104.4,100.1,4.3,90.18,0.486,0.534
2004-05,1610612754,Indiana Pacers,82,44,38,93.0,32.5,75.2,0.432,6.6,19.2,0.344,21.3,26.9,14.3,103.7,102.7,1.0,88.71,0.476,0.534
2004-05,1610612746,Los Angeles Clippers,82,37,45,95.7,35.7,77.7,0.459,2.8,8.2,0.345,21.6,27.7,15.7,103.8,104.5,-0.8,90.66,0.477,0.533
2004-05,1610612747,Los Angeles Lakers,82,34,48,98.7,35.3,80.8,0.437,7.9,22.1,0.355,20.3,26.1,14.3,106.4,109.6,-3.2,92.34,0.485,0.535
2004-05,1610612763,Memphis Grizzlies,82,45,37,93.4,34.2,76.5,0.447,6.5,18.1,0.357,18.6,24.7,14.6,104.2,101.5,2.7,89.65,0.489,0.535
2004-05,1610612748,Miami Heat,82,59,23,101.5,37.8,77.7,0.486,5.8,15.4,0.377,20.2,30.1,13.7,108.9,102.2,6.7,91.73,0.524,0.559
2004-05,1610612749,Milwaukee Bucks,82,30,52,97.2,36.1,80.2,0.45,4.0,11.3,0.351,21.0,27.2,13.8,105.1,108.1,-3.0,92.14,0.475,0.527
2004-05,1610612750,Minnesota Timberwolves,82,44,38,96.8,37.1,80.8,0.459,4.8,14.0,0.345,17.7,22.2,13.2,106.6,105.0,1.6,90.39,0.489,0.534
2004-05,1610612751,New Jersey Nets,82,42,40,91.4,33.6,78.3,0.429,5.3,14.7,0.362,19.0,24.9,14.2,99.9,101.6,-1.7,90.41,0.463,0.512
2004-05,1610612740,New Orleans Hornets,82,18,64,88.4,33.1,80.0,0.415,5.1,16.0,0.315,17.1,22.3,14.8,98.2,105.9,-7.7,88.97,0.446,0.493
2004-05,1610612752,New York Knicks,82,33,49,97.3,36.3,80.5,0.451,5.4,15.1,0.356,19.3,25.1,14.7,104.5,107.2,-2.7,92.12,0.485,0.531
2004-05,1610612753,Orlando Magic,82,36,46,99.5,37.0,81.5,0.454,3.9,11.2,0.349,21.6,28.5,16.1,103.4,105.7,-2.3,96.15,0.478,0.529
2004-05,1610612755,Philadelphia 76ers,82,43,39,99.1,35.9,82.1,0.437,6.2,17.7,0.348,21.1,26.8,15.5,101.8,102.5,-0.7,96.56,0.475,0.528
2004-05,1610612756,Phoenix Suns,82,62,20,110.4,40.9,85.6,0.477,9.7,24.7,0.393,19.0,25.4,13.7,112.7,105.7,7.0,97.35,0.534,0.571
2004-05,1610612757,Portland Trail Blazers,82,27,55,92.9,35.3,78.3,0.451,5.1,14.2,0.362,17.2,23.7,16.0,101.9,106.1,-4.3,91.05,0.484,0.524
2004-05,1610612758,Sacramento Kings,82,50,32,103.7,39.1,85.1,0.459,6.4,17.0,0.374,19.2,24.4,13.1,108.8,106.5,2.3,94.52,0.496,0.541
2004-05,1610612759,San Antonio Spurs,82,59,23,96.2,35.6,78.7,0.453,6.2,17.0,0.363,18.7,25.9,13.7,106.1,97.8,8.3,89.96,0.492,0.534
2004-05,1610612760,Seattle SuperSonics,82,52,30,98.9,35.1,79.2,0.444,8.1,22.2,0.365,20.5,26.0,13.6,110.3,108.0,2.3,89.24,0.495,0.546
2004-05,1610612761,Toronto Raptors,82,33,49,99.7,36.0,81.2,0.444,7.9,20.5,0.385,19.8,25.6,13.3,105.4,107.2,-1.8,94.01,0.492,0.539
2004-05,1610612762,Utah Jazz,82,26,56,93.0,34.5,76.8,0.449,3.0,9.3,0.328,21.0,27.7,15.8,102.9,107.3,-4.4,90.02,0.469,0.522
2004-05,1610612764,Washington Wizards,82,45,37,100.5,36.2,82.9,0.437,6.3,18.3,0.343,21.9,30.2,14.3,105.4,105.9,-0.4,94.8,0.474,0.523
2005-06,1610612737,Atlanta Hawks,82,26,56,97.2,35.9,79.2,0.454,5.2,14.1,0.367,20.2,26.9,15.7,104.8,110.1,-5.3,91.75,0.486,0.534
2005-06,1610612738,Boston Celtics,82,33,49,98.0,36.0,77.1,0.467,5.7,15.7,0.362,20.3,26.9,16.6,104.0,105.6,-1.5,93.27,0.504,0.551
2005-06,1610612766,Charlotte Bobcats,82,26,56,96.9,36.1,83.5,0.433,5.2,15.4,0.339,19.4,26.7,14.2,101.2,105.6,-4.4,94.57,0.464,0.509
2005-06,1610612741,Chicago Bulls,82,41,41,97.8,36.6,82.2,0.446,6.8,18.0,0.379,17.7,24.0,14.9,103.3,102.7,0.7,93.59,0.487,0.527
2005-06,1610612739,Cleveland Cavaliers,82,50,32,97.6,35.5,78.2,0.454,6.1,17.9,0.339,20.6,28.3,13.9,106.6,104.4,2.1,90.77,0.492,0.538
2005-06,1610612742,Dallas Mavericks,82,60,22,99.1,36.0,77.7,0.462,5.1,13.6,0.374,22.2,28.3,13.6,109.9,103.2,6.7,89.3,0.495,0.55
2005-06,1610612743,Denver Nuggets,82,44,38,100.3,37.5,81.4,0.461,4.3,13.1,0.325,21.0,28.2,14.8,104.4,104.1,0.3,94.9,0.488,0.535
2005-06,1610612765,Detroit Pistons,82,64,18,96.8,36.4,80.0,0.455,6.8,17.7,0.384,17.3,23.8,11.4,109.3,101.7,7.6,87.98,0.497,0.535
2005-06,1610612744,Golden State Warriors,82,34,48,98.5,35.8,82.7,0.433,7.6,22.3,0.341,19.2,26.7,14.1,103.5,104.9,-1.4,94.43,0.479,0.521
2005-06,1610612745,Houston Rockets,82,34,48,90.1,33.0,76.2,0.433,5.7,17.2,0.332,18.3,24.1,14.5,100.4,102.1,-1.7,89.07,0.471,0.519
2005-06,1610612754,Indiana Pacers,82,41,41,93.9,34.0,76.5,0.444,6.5,18.7,0.349,19.4,26.3,15.3,103.1,101.0,2.0,90.85,0.487,0.533
2005-06,1610612746,Los Angeles Clippers,82,47,35,97.2,36.5,78.6,0.465,3.5,10.3,0.344,20.7,26.1,14.5,103.8,102.2,1.6,92.99,0.487,0.54
2005-06,1610612747,Los Angeles Lakers,82,45,37,99.4,36.5,80.6,0.453,6.7,19.3,0.349,19.7,26.5,13.9,106.8,104.2,2.6,92.22,0.495,0.539
2005-06,1610612763,Memphis Grizzlies,82,49,33,92.2,33.5,74.7,0.448,7.2,19.2,0.374,18.0,25.3,13.8,104.5,100.4,4.1,87.39,0.496,0.537
2005-06,1610612748,Miami Heat,82,52,30,99.9,37.1,77.5,0.478,6.1,17.6,0.345,19.7,28.2,14.5,107.5,103.4,4.1,92.56,0.517,0.556
2005-06,1610612749,Milwaukee Bucks,82,40,42,97.8,36.3,80.1,0.453,6.2,16.3,0.38,19.0,25.8,14.6,104.9,105.9,-1.0,92.45,0.492,0.535
2005-06,1610612750,Minnesota Timberwolves,82,33,49,91.7,35.2,77.3,0.456,3.8,11.5,0.329,17.5,23.1,14.5,101.5,103.5,-2.0,89.58,0.48,0.524
2005-06,1610612751,New Jersey Nets,82,49,33,93.8,33.9,77.0,0.44,5.8,17.6,0.33,20.2,26.7,13.6,102.4,100.9,1.5,91.17,0.478,0.528
2005-06,1610612740,New Orleans/Oklahoma City Hornets,82,38,44,92.8,34.5,78.4,0.44,3.7,10.8,0.339,20.1,26.5,13.4,102.3,105.1,-2.8,90.32,0.464,0.515
2005-06,1610612752,New York Knicks,82,23,59,95.6,34.4,75.7,0.455,3.9,10.8,0.362,22.9,31.5,17.7,102.7,109.3,-6.6,92.03,0.481,0.534
2005-06,1610612753,Orlando Magic,82,36,46,94.9,35.5,75.2,0.472,3.6,9.7,0.376,20.3,27.8,15.1,105.3,106.6,-1.3,89.12,0.496,0.543
2005-06,1610612755,Philadelphia 76ers,82,38,44,99.4,36.6,79.8,0.458,4.6,12.6,0.364,21.6,28.4,14.1,104.7,106.5,-1.8,93.91,0.487,0.538
2005-06,1610612756,Phoenix Suns,82,54,28,108.4,41.8,87.4,0.479,10.2,25.6,0.399,14.5,18.0,13.3,110.2,104.7,5.4,96.92,0.537,0.568
2005-06,1610612757,Portland Trail Blazers,82,21,61,88.8,34.0,76.4,0.445,4.4,12.7,0.349,16.3,23.7,14.7,99.7,110.3,-10.7,88.88,0.474,0.511
2005-06,1610612758,Sacramento Kings,82,44,38,98.9,36.0,79.3,0.454,6.0,17.2,0.351,20.8,26.5,14.6,105.3,103.5,1.8,93.26,0.492,0.544
2005-06,1610612759,San Antonio Spurs,82,63,19,95.6,36.5,77.3,0.472,6.4,16.6,0.385,16.2,23.1,13.7,106.2,98.7,7.5,89.41,0.513,0.546
2005-06,1610612760,Seattle SuperSonics,82,35,47,102.6,37.5,81.8,0.459,7.4,19.9,0.371,20.1,25.7,14.7,109.4,112.7,-3.3,93.04,0.504,0.551
2005-06,1610612761,Toronto Raptors,82,27,55,101.1,36.7,81.0,0.454,7.4,19.8,0.375,20.2,25.5,13.1,107.9,111.2,-3.2,92.33,0.5,0.548
2005-06,1610612762,Utah Jazz,82,41,41,92.4,33.5,75.7,0.442,3.8,11.3,0.336,21.6,30.1,15.7,102.4,105.1,-2.7,89.4,0.467,0.519
2005-06,1610612764,Washington Wizards,82,42,40,101.7,36.3,81.2,0.447,6.1,17.0,0.357,23.0,30.4,13.9,107.7,105.8,1.9,93.68,0.484,0.538
2006-07,1610612737,Atlanta Hawks,82,30,52,93.7,34.5,77.7,0.444,4.2,12.7,0.329,20.5,26.9,15.9,102.0,107.0,-5.1,90.98,0.471,0.523
2006-07,1610612738,Boston Celtics,82,24,58,95.8,34.9,78.7,0.443,5.7,15.6,0.367,20.4,26.6,16.5,102.3,105.8,-3.5,92.91,0.479,0.53
2006-07,1610612766,Charlotte Bobcats,82,33,49,96.9,36.1,81.0,0.446,5.6,15.6,0.357,19.1,26.0,14.9,102.4,106.3,-3.9,93.11,0.48,0.524
2006-07,1610612741,Chicago Bulls,82,49,33,98.8,37.1,81.3,0.457,5.9,15.1,0.388,18.6,25.4,16.0,104.0,98.8,5.2,94.47,0.493,0.534
2006-07,1610612739,Cleveland Cavaliers,82,50,32,96.8,36.3,81.2,0.447,6.0,17.1,0.352,18.1,26.0,14.4,104.4,100.6,3.8,91.59,0.484,0.522
2006-07,1610612742,Dallas Mavericks,82,67,15,100.0,36.7,78.6,0.467,6.5,17.1,0.381,20.1,24.9,13.9,109.7,102.1,7.6,90.68,0.509,0.559
2006-07,1610612743,Denver Nuggets,82,45,37,105.4,38.6,83.0,0.465,5.9,17.6,0.336,22.3,29.9,16.5,106.7,105.1,1.7,98.2,0.501,0.548
2006-07,1610612765,Detroit Pistons,82,53,29,96.0,35.9,79.1,0.454,5.5,15.9,0.344,18.8,24.2,12.2,107.4,102.6,4.8,88.56,0.488,0.535
2006-07,1610612744,Golden State Warriors,82,42,40,106.5,39.8,86.0,0.463,8.5,24.0,0.356,18.5,25.8,16.0,106.2,106.5,-0.3,99.97,0.512,0.548
2006-07,1610612745,Houston Rockets,82,52,30,97.0,35.4,79.6,0.445,8.6,23.1,0.372,17.5,23.2,14.2,104.7,99.7,4.9,91.7,0.499,0.54
2006-07,1610612754,Indiana Pacers,82,35,47,95.6,35.0,80.0,0.438,5.9,16.9,0.346,19.7,25.9,16.3,101.9,104.4,-2.5,93.43,0.474,0.523
2006-07,1610612746,Los Angeles Clippers,82,40,42,95.6,35.1,77.0,0.456,3.8,11.0,0.348,21.6,27.4,15.1,103.8,104.2,-0.4,91.92,0.481,0.537
2006-07,1610612747,Los Angeles Lakers,82,42,40,103.3,37.8,81.3,0.466,7.4,21.0,0.353,20.2,27.1,15.5,107.3,107.5,-0.2,94.58,0.511,0.554
2006-07,1610612763,Memphis Grizzlies,82,22,60,101.6,36.6,78.6,0.465,6.1,16.6,0.367,22.4,29.4,16.4,105.7,110.9,-5.2,94.77,0.504,0.555
2006-07,1610612748,Miami Heat,82,44,38,94.6,35.6,76.7,0.464,6.4,18.8,0.343,17.0,24.6,14.6,103.4,104.6,-1.2,90.61,0.506,0.541
2006-07,1610612749,Milwaukee Bucks,82,28,54,99.7,38.1,81.9,0.465,6.4,18.0,0.356,17.1,23.4,15.1,106.0,110.3,-4.3,93.33,0.504,0.541
2006-07,1610612750,Minnesota Timberwolves,82,32,50,96.1,36.5,79.3,0.461,4.7,13.3,0.353,18.3,23.1,15.6,102.4,106.5,-4.0,92.19,0.49,0.537
2006-07,1610612751,New Jersey Nets,82,41,41,97.6,35.5,77.8,0.457,7.4,20.4,0.363,19.1,26.3,14.8,104.2,105.1,-0.9,92.69,0.504,0.546
2006-07,1610612740,New Orleans/Oklahoma City Hornets,82,39,43,95.5,36.2,81.4,0.445,5.5,15.3,0.362,17.5,23.7,14.5,103.7,105.4,-1.6,91.19,0.479,0.52
2006-07,1610612752,New York Knicks,82,33,49,97.5,35.4,77.5,0.457,5.8,16.7,0.346,20.9,29.2,17.1,104.3,107.4,-3.1,91.89,0.494,0.539
2006-07,1610612753,Orlando Magic,82,40,42,94.8,35.1,74.3,0.472,4.2,11.7,0.356,20.5,29.2,17.0,104.1,103.3,0.8,90.54,0.5,0.544
2006-07,1610612755,Philadelphia 76ers,82,35,47,94.9,35.8,78.1,0.458,3.5,10.0,0.345,20.0,26.0,15.3,102.4,105.6,-3.2,91.84,0.48,0.53
2006-07,1610612756,Phoenix Suns,82,61,21,110.2,41.3,83.6,0.494,9.6,24.0,0.399,18.0,22.3,14.5,112.9,105.5,7.4,96.45,0.551,0.59
2006-07,1610612757,Portland Trail Blazers,82,32,50,94.1,35.0,78.0,0.45,5.2,15.0,0.346,18.8,24.5,15.1,103.8,108.6,-4.8,89.36,0.483,0.53
2006-07,1610612758,Sacramento Kings,82,33,49,101.3,35.9,79.7,0.45,6.5,18.5,0.35,23.1,30.2,14.6,105.1,106.7,-1.6,95.83,0.491,0.545
2006-07,1610612759,San Antonio Spurs,82,58,24,98.5,36.6,77.2,0.474,7.3,19.0,0.381,18.1,24.1,13.9,108.6,99.4,9.2,90.22,0.521,0.561
2006-07,1610612760,Seattle SuperSonics,82,31,51,99.1,37.2,80.8,0.46,6.4,17.7,0.362,18.4,23.3,15.5,105.9,108.9,-3.0,92.92,0.499,0.544
2006-07,1610612761,Toronto Raptors,82,47,35,99.5,37.0,79.8,0.463,6.5,17.9,0.363,19.0,24.2,13.5,105.7,104.4,1.2,93.86,0.504,0.55
2006-07,1610612762,Utah Jazz,82,51,31,101.5,37.4,78.9,0.474,4.3,12.9,0.335,22.3,30.0,15.6,108.6,105.6,3.0,92.81,0.502,0.551
2006-07,1610612764,Washington Wizards,82,41,41,104.3,37.4,83.2,0.45,6.8,19.7,0.348,22.6,29.6,13.8,108.7,109.1,-0.4,95.33,0.491,0.542
2007-08,1610612737,Atlanta Hawks,82,37,45,98.2,36.3,79.9,0.454,4.7,13.1,0.356,21.0,27.2,14.9,105.5,107.3,-1.8,92.35,0.483,0.535
2007-08,1610612738,Boston Celtics,82,66,16,100.5,36.4,76.7,0.475,7.3,19.1,0.381,20.5,26.5,15.2,108.8,98.1,10.8,91.88,0.522,0.569
2007-08,1610612766,Charlotte Bobcats,82,32,50,97.1,36.1,79.9,0.452,6.5,17.6,0.367,18.4,25.8,14.7,103.7,108.2,-4.5,92.75,0.492,0.532
2007-08,1610612741,Chicago Bulls,82,33,49,97.3,36.4,83.7,0.435,5.8,15.9,0.363,18.7,24.7,14.6,102.9,106.0,-3.1,94.04,0.47,0.515
2007-08,1610612739,Cleveland Cavaliers,82,45,37,96.4,35.8,81.7,0.439,6.7,18.8,0.358,18.0,25.1,14.0,104.8,105.4,-0.6,91.06,0.48,0.52
2007-08,1610612742,Dallas Mavericks,82,51,31,100.4,36.9,79.5,0.464,6.0,17.1,0.352,20.6,25.3,12.6,109.5,104.7,4.8,91.38,0.502,0.554
2007-08,1610612743,Denver Nuggets,82,50,32,110.7,40.3,85.8,0.47,6.9,19.6,0.355,23.1,30.7,14.7,108.9,105.5,3.4,100.58,0.51,0.557
2007-08,1610612765,Detroit Pistons,82,59,23,97.5,36.6,79.9,0.458,5.9,16.2,0.366,18.4,24.0,11.7,109.8,101.5,8.3,88.54,0.495,0.539
2007-08,1610612744,Golden State Warriors,82,48,34,111.0,41.5,90.3,0.459,9.3,26.6,0.348,18.8,24.9,13.2,110.4,108.5,1.9,99.96,0.511,0.548
2007-08,1610612745,Houston Rockets,82,55,27,96.7,36.6,81.7,0.448,7.1,20.8,0.342,16.4,22.5,13.7,105.4,100.5,4.8,91.42,0.492,0.528
2007-08,1610612754,Indiana Pacers,82,36,46,104.0,37.8,85.3,0.444,9.2,24.6,0.374,19.1,24.9,15.1,105.1,106.3,-1.2,98.64,0.498,0.54
2007-08,1610612746,Los Angeles Clippers,82,23,59,93.8,34.4,78.6,0.438,4.3,13.2,0.324,20.8,26.6,14.4,99.9,107.4,-7.5,93.38,0.465,0.519
2007-08,1610612747,Los Angeles Lakers,82,57,25,108.6,39.6,83.1,0.476,8.1,21.4,0.378,21.3,27.7,14.1,111.7,104.3,7.3,96.7,0.525,0.57
2007-08,1610612763,Memphis Grizzlies,82,22,60,100.7,37.3,82.2,0.454,7.6,21.7,0.349,18.5,25.6,15.3,103.9,110.2,-6.3,96.33,0.5,0.539
2007-08,1610612748,Miami Heat,82,15,67,91.4,34.2,77.3,0.443,6.0,16.7,0.358,16.9,23.2,14.7,99.4,108.8,-9.4,91.24,0.482,0.522
2007-08,1610612749,Milwaukee Bucks,82,26,56,97.0,36.9,82.3,0.449,5.5,16.0,0.344,17.7,24.1,14.8,103.9,111.1,-7.2,92.61,0.482,0.522
2007-08,1610612750,Minnesota Timberwolves,82,22,60,95.6,37.5,83.1,0.451,5.4,15.4,0.35,15.2,20.6,14.5,102.7,110.0,-7.3,92.84,0.484,0.518
2007-08,1610612751,New Jersey Nets,82,34,48,95.8,34.8,78.7,0.443,6.1,17.4,0.348,20.1,27.3,15.0,102.3,107.7,-5.4,92.96,0.481,0.528
2007-08,1610612740,New Orleans Hornets,82,56,26,100.9,38.6,82.9,0.466,7.7,19.8,0.389,16.0,20.8,11.9,110.0,104.4,5.6,91.04,0.512,0.548
2007-08,1610612752,New York Knicks,82,23,59,96.9,36.2,82.4,0.439,6.0,17.7,0.337,18.6,25.5,14.5,103.5,110.4,-6.8,92.76,0.475,0.518
2007-08,1610612753,Orlando Magic,82,52,30,104.5,37.3,78.6,0.474,9.8,25.3,0.386,20.1,27.9,14.3,110.4,104.9,5.6,94.02,0.537,0.575
2007-08,1610612755,Philadelphia 76ers,82,40,42,96.6,37.3,81.1,0.46,3.7,11.6,0.317,18.4,26.1,14.3,105.1,104.7,0.5,91.56,0.482,0.522
2007-08,1610612756,Phoenix Suns,82,55,27,110.1,41.4,82.7,0.5,8.5,21.5,0.393,18.9,24.1,14.4,112.0,107.0,5.0,97.72,0.551,0.59
2007-08,1610612757,Portland Trail Blazers,82,41,41,95.4,35.8,79.8,0.448,6.6,17.4,0.377,17.2,22.5,12.9,105.9,106.8,-0.8,89.1,0.489,0.532
2007-08,1610612758,Sacramento Kings,82,38,44,102.5,37.1,80.0,0.464,6.2,16.7,0.373,22.1,27.7,16.1,106.2,108.6,-2.4,95.81,0.503,0.556
2007-08,1610612759,San Antonio Spurs,82,56,26,95.4,35.8,78.3,0.457,7.2,19.6,0.369,16.5,21.6,12.6,106.0,100.7,5.3,89.72,0.504,0.543
2007-08,1610612760,Seattle SuperSonics,82,20,62,97.5,38.1,85.8,0.444,3.8,11.5,0.333,17.5,22.8,16.0,99.6,108.3,-8.6,97.32,0.467,0.509
2007-08,1610612761,Toronto Raptors,82,41,41,100.2,38.4,82.0,0.468,7.0,17.8,0.392,16.4,20.2,11.7,108.9,105.6,3.3,91.35,0.511,0.551
2007-08,1610612762,Utah Jazz,82,54,28,106.2,40.0,80.4,0.497,5.0,13.4,0.372,21.3,28.0,14.6,112.1,104.9,7.2,94.64,0.528,0.573
2007-08,1610612764,Washington Wizards,82,43,39,98.8,36.4,81.6,0.446,7.0,19.7,0.356,19.0,24.3,13.2,107.6,107.9,-0.3,90.85,0.489,0.535
2008-09,1610612737,Atlanta Hawks,82,47,35,98.1,36.0,78.7,0.458,7.3,19.9,0.366,18.7,25.4,12.8,108.3,106.7,1.7,90.44,0.504,0.546
2008-09,1610612738,Boston Celtics,82,62,20,100.9,37.5,77.2,0.486,6.6,16.5,0.397,19.4,25.3,15.6,109.5,101.6,7.9,91.15,0.528,0.571
2008-09,1610612766,Charlotte Bobcats,82,35,47,93.6,35.0,76.8,0.455,6.0,16.3,0.366,17.7,24.0,15.6,103.7,105.0,-1.3,89.18,0.494,0.536
2008-09,1610612741,Chicago Bulls,82,41,41,102.2,38.1,83.5,0.457,6.0,15.8,0.381,19.9,25.0,14.5,107.2,107.5,-0.3,94.1,0.493,0.541
2008-09,1610612739,Cleveland Cavaliers,82,66,16,100.3,36.9,78.7,0.468,8.0,20.4,0.393,18.6,24.5,12.7,111.2,101.6,9.6,89.61,0.519,0.56
2008-09,1610612742,Dallas Mavericks,82,50,32,101.7,38.1,82.6,0.462,7.0,19.9,0.35,18.5,22.6,12.7,109.0,107.0,2.0,92.68,0.504,0.55
2008-09,1610612743,Denver Nuggets,82,54,28,104.3,37.3,79.4,0.47,6.7,18.0,0.371,23.1,30.3,15.3,109.0,105.6,3.4,95.39,0.512,0.563
2008-09,1610612765,Detroit Pistons,82,39,43,94.2,36.4,80.0,0.454,4.6,13.2,0.349,16.9,22.5,11.9,105.8,106.4,-0.6,88.02,0.483,0.524
2008-09,1610612744,Golden State Warriors,82,29,53,108.6,39.4,86.0,0.458,6.7,18.0,0.373,23.1,29.2,14.6,108.0,111.7,-3.7,99.57,0.497,0.549
2008-09,1610612745,Houston Rockets,82,53,29,98.4,36.1,79.6,0.453,7.6,20.2,0.375,18.7,23.2,14.1,107.1,102.9,4.2,91.23,0.501,0.548
2008-09,1610612754,Indiana Pacers,82,36,46,105.1,39.3,86.3,0.455,8.0,21.0,0.378,18.6,23.0,14.5,107.2,108.2,-1.0,97.34,0.501,0.545
2008-09,1610612746,Los Angeles Clippers,82,19,63,95.1,36.0,81.7,0.441,6.5,18.5,0.354,16.5,22.4,14.9,101.0,110.1,-9.2,93.3,0.481,0.52
2008-09,1610612747,Los Angeles Lakers,82,65,17,106.9,40.3,85.1,0.474,6.7,18.5,0.361,19.6,25.5,13.5,111.4,103.5,7.9,95.49,0.513,0.555
2008-09,1610612763,Memphis Grizzlies,82,24,58,93.9,34.9,77.0,0.454,4.9,13.5,0.36,19.1,25.3,15.3,102.3,108.2,-6.0,91.22,0.486,0.533
2008-09,1610612748,Miami Heat,82,43,39,98.3,37.0,81.0,0.457,7.1,19.9,0.357,17.2,22.8,12.5,106.8,106.5,0.3,90.8,0.5,0.54
2008-09,1610612749,Milwaukee Bucks,82,34,48,99.3,36.7,82.4,0.445,6.2,17.2,0.363,19.7,25.2,14.1,105.2,106.3,-1.1,93.89,0.483,0.531
2008-09,1610612750,Minnesota Timberwolves,82,24,58,97.8,36.4,82.5,0.441,6.6,18.8,0.353,18.3,23.9,14.2,104.9,109.9,-5.0,92.76,0.481,0.526
2008-09,1610612751,New Jersey Nets,82,34,48,98.1,35.7,79.7,0.448,8.0,21.2,0.376,18.8,24.1,13.1,106.8,109.5,-2.7,91.12,0.497,0.543
2008-09,1610612740,New Orleans Hornets,82,49,33,95.8,35.5,77.6,0.457,6.8,18.6,0.364,18.0,22.4,12.5,107.6,105.8,1.8,88.74,0.501,0.548
2008-09,1610612752,New York Knicks,82,32,50,105.2,38.5,86.5,0.445,10.0,27.9,0.36,18.2,23.2,14.3,107.0,109.4,-2.5,97.82,0.503,0.544
2008-09,1610612760,Oklahoma City Thunder,82,23,59,97.0,36.6,81.9,0.447,4.0,11.6,0.346,19.8,25.2,16.2,101.4,107.6,-6.2,95.1,0.471,0.521
2008-09,1610612753,Orlando Magic,82,59,23,101.0,35.7,78.2,0.457,10.0,26.2,0.381,19.6,27.5,13.9,108.3,101.3,7.1,92.99,0.52,0.559
2008-09,1610612755,Philadelphia 76ers,82,41,41,97.4,36.5,79.7,0.459,4.2,13.1,0.318,20.1,27.0,14.1,106.3,106.1,0.2,91.3,0.485,0.532
2008-09,1610612756,Phoenix Suns,82,46,36,109.4,41.1,81.6,0.504,6.7,17.6,0.383,20.4,27.5,15.7,112.4,110.4,2.0,96.99,0.545,0.584
2008-09,1610612757,Portland Trail Blazers,82,54,28,99.4,36.8,79.2,0.465,7.3,19.0,0.383,18.5,24.2,12.9,112.1,106.1,6.0,88.02,0.511,0.553
2008-09,1610612758,Sacramento Kings,82,17,65,100.6,36.5,81.5,0.447,7.1,19.4,0.368,20.5,25.7,15.4,104.4,113.4,-9.0,95.29,0.491,0.542
2008-09,1610612759,San Antonio Spurs,82,54,28,97.0,37.1,79.7,0.466,7.6,19.8,0.386,15.2,20.0,11.7,107.6,103.4,4.2,89.19,0.513,0.548
2008-09,1610612761,Toronto Raptors,82,33,49,99.0,37.2,81.4,0.458,5.8,15.7,0.372,18.7,22.7,13.4,105.5,108.6,-3.0,93.26,0.494,0.542
2008-09,1610612762,Utah Jazz,82,48,34,103.6,38.3,80.8,0.475,4.8,13.7,0.349,22.1,28.7,14.8,108.5,105.8,2.7,94.47,0.504,0.554
2008-09,1610612764,Washington Wizards,82,19,63,96.1,36.5,81.2,0.45,4.8,14.6,0.33,18.2,23.8,14.0,104.0,112.1,-8.1,92.26,0.48,0.524
2009-10,1610612737,Atlanta Hawks,82,53,29,101.7,38.8,82.9,0.468,6.4,17.7,0.36,17.7,23.3,12.0,111.0,106.0,4.9,90.77,0.506,0.545
2009-10,1610612738,Boston Celtics,82,50,32,99.2,37.1,76.8,0.483,6.1,17.5,0.348,19.0,25.5,14.9,106.9,103.2,3.7,92.22,0.522,0.564
2009-10,1610612766,Charlotte Bobcats,82,44,38,95.3,34.9,76.9,0.453,5.6,16.2,0.346,20.0,26.6,15.7,103.9,102.0,1.9,90.91,0.49,0.538
